CustomerID,first_purchase,last_purchase,num_orders,total_revenue,recency_days,lifespan_days,is_churned,churn_status,value_tier,recency_bucket
15182,2011-03-16 12:42:00,2011-07-08 13:37:00,2,622.85,153,114,False,Hibernating,Medium Value,121-180 days
15184,2011-06-02 12:06:00,2011-11-10 13:41:00,2,406.76,28,161,False,Active,Medium Value,0-30 days
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,69,0,False,At Risk,Medium Value,61-90 days
15186,2011-06-24 14:54:00,2011-11-25 14:58:00,2,411.41,13,154,False,Active,Medium Value,0-30 days
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,16,4777.18,1,210,False,Active,VIP,0-30 days
15189,2011-01-11 12:29:00,2011-12-08 13:22:00,41,16225.39,0,331,False,Active,VIP,
15192,2010-12-09 14:56:00,2011-08-12 11:41:00,3,1044.32,119,245,False,Hibernating,High Value,91-120 days
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,60,0,False,At Risk,Medium Value,31-60 days
15194,2010-12-06 15:00:00,2011-12-06 15:10:00,15,7616.53,2,365,False,Active,VIP,0-30 days
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,2,0,False,Active,VIP,0-30 days
15197,2010-12-16 18:01:00,2011-11-29 10:00:00,3,1079.6100000000001,10,347,False,Active,High Value,0-30 days
15198,2011-08-07 15:16:00,2011-09-08 14:42:00,2,193.64,91,31,False,Hibernating,Low Value,91-120 days
15199,2011-02-04 14:04:00,2011-10-11 15:12:00,4,1268.7,58,249,False,At Risk,High Value,31-60 days
15201,2011-04-06 14:02:00,2011-09-13 14:53:00,5,1236.54,86,160,False,At Risk,High Value,61-90 days
15203,2011-02-01 12:29:00,2011-11-14 08:16:00,6,1827.8,25,285,False,Active,VIP,0-30 days
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,356,0,True,Churned,Medium Value,181-365 days
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2,653.24,84,42,False,At Risk,Medium Value,61-90 days
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,4,420.29999999999995,9,265,False,Active,Medium Value,0-30 days
15208,2010-12-21 13:03:00,2011-12-08 17:24:00,5,870.12,0,352,False,Active,High Value,
15210,2011-04-28 16:11:00,2011-04-28 16:11:00,1,331.18,224,0,True,Churned,Medium Value,181-365 days
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,2,894.4100000000001,59,304,False,At Risk,High Value,31-60 days
15212,2011-04-12 13:45:00,2011-04-12 13:45:00,1,101.8,240,0,True,Churned,Low Value,181-365 days
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,2,328.35,318,11,True,Churned,Medium Value,181-365 days
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,8,1661.44,1,241,False,Active,High Value,0-30 days
15215,2011-09-04 12:24:00,2011-10-24 11:41:00,3,734.94,46,49,False,At Risk,High Value,31-60 days
15216,2011-09-13 11:41:00,2011-09-13 11:41:00,1,96.6,87,0,False,At Risk,Low Value,61-90 days
15218,2011-01-25 11:20:00,2011-11-29 11:48:00,11,5756.89,10,308,False,Active,VIP,0-30 days
15219,2011-06-16 16:57:00,2011-06-16 16:57:00,1,305.75,175,0,False,Hibernating,Low Value,121-180 days
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1778.96,51,229,False,At Risk,VIP,31-60 days
15221,2010-12-08 13:08:00,2010-12-08 13:08:00,1,403.25,365,0,True,Churned,Medium Value,181-365 days
15222,2011-01-25 08:03:00,2011-01-25 08:03:00,1,585.0,318,0,True,Churned,Medium Value,181-365 days
15223,2011-04-04 12:17:00,2011-04-28 11:31:00,2,755.75,225,23,True,Churned,High Value,181-365 days
15224,2010-12-12 12:34:00,2010-12-16 15:02:00,2,322.08,357,4,True,Churned,Medium Value,181-365 days
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.40000000000003,233,0,True,Churned,Medium Value,181-365 days
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.41,310,0,True,Churned,Low Value,181-365 days
15227,2011-01-26 15:31:00,2011-11-03 11:59:00,5,1219.4,36,280,False,At Risk,High Value,31-60 days
15228,2011-02-18 09:04:00,2011-10-04 13:56:00,4,3386.71,65,228,False,At Risk,VIP,61-90 days
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,2,429.6,238,1,True,Churned,Medium Value,181-365 days
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,2,612.06,112,27,False,Hibernating,Medium Value,91-120 days
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,197.0,276,0,True,Churned,Low Value,181-365 days
15235,2010-12-01 17:22:00,2011-05-06 09:44:00,12,2247.51,217,155,True,Churned,VIP,181-365 days
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,298,0,True,Churned,Medium Value,181-365 days
15237,2011-04-26 15:04:00,2011-12-08 09:46:00,4,1412.32,1,225,False,Active,High Value,0-30 days
15238,2011-06-08 16:00:00,2011-11-10 14:28:00,3,1071.99,28,154,False,Active,High Value,0-30 days
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2,780.59,9,68,False,Active,High Value,0-30 days
15240,2011-02-01 08:23:00,2011-10-26 09:50:00,5,1706.57,44,267,False,At Risk,VIP,31-60 days
15241,2011-03-01 11:02:00,2011-10-04 09:05:00,8,1756.44,66,216,False,At Risk,VIP,61-90 days
15243,2011-09-26 14:12:00,2011-09-26 14:12:00,1,316.68,73,0,False,At Risk,Medium Value,61-90 days
15244,2011-04-05 15:12:00,2011-10-05 13:19:00,2,631.57,64,182,False,At Risk,Medium Value,61-90 days
15245,2011-03-23 13:42:00,2011-07-28 18:56:00,3,2515.84,133,127,False,Hibernating,VIP,121-180 days
15246,2010-12-16 09:46:00,2011-04-15 14:45:00,2,514.15,237,120,True,Churned,Medium Value,181-365 days
15247,2011-08-09 12:52:00,2011-08-09 12:52:00,1,356.0,121,0,False,Hibernating,Medium Value,121-180 days
15249,2011-03-28 12:49:00,2011-11-08 11:45:00,13,6688.46,31,224,False,At Risk,VIP,31-60 days
15251,2011-04-12 10:38:00,2011-11-30 15:02:00,11,10484.99,8,232,False,Active,VIP,0-30 days
15252,2011-06-09 14:15:00,2011-11-03 13:30:00,2,740.78,35,146,False,At Risk,High Value,31-60 days
15253,2011-06-23 12:19:00,2011-11-23 16:22:00,5,918.1999999999999,15,153,False,Active,High Value,0-30 days
15254,2011-08-04 15:04:00,2011-08-04 15:04:00,1,300.36,126,0,False,Hibernating,Low Value,121-180 days
15255,2011-10-04 12:43:00,2011-10-04 12:43:00,1,890.85,66,0,False,At Risk,High Value,61-90 days
15256,2011-07-14 11:47:00,2011-07-14 11:47:00,1,98.45,148,0,False,Hibernating,Low Value,121-180 days
15257,2011-03-01 12:58:00,2011-03-01 12:58:00,1,317.15,282,0,True,Churned,Medium Value,181-365 days
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2,623.16,168,48,False,Hibernating,Medium Value,121-180 days
15260,2010-12-02 12:09:00,2011-08-31 13:55:00,7,1810.77,99,272,False,Hibernating,VIP,91-120 days
15261,2011-07-27 15:20:00,2011-07-27 15:20:00,1,254.82,134,0,False,Hibernating,Low Value,121-180 days
15262,2011-01-20 12:16:00,2011-01-20 12:16:00,1,178.95000000000002,323,0,True,Churned,Low Value,181-365 days
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,106,0,False,Hibernating,Low Value,91-120 days
15264,2011-10-06 13:49:00,2011-10-06 13:49:00,1,393.74,63,0,False,At Risk,Medium Value,61-90 days
15265,2011-04-18 12:16:00,2011-07-11 14:46:00,2,1506.1200000000001,150,84,False,Hibernating,High Value,121-180 days
15266,2011-01-05 13:40:00,2011-01-05 13:40:00,1,119.3,337,0,True,Churned,Low Value,181-365 days
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,1717.36,21,160,False,Active,VIP,0-30 days
15269,2011-11-16 09:32:00,2011-11-16 09:32:00,1,408.8,23,0,False,Active,Medium Value,0-30 days
15270,2011-02-02 13:25:00,2011-11-24 09:24:00,7,2379.49,15,294,False,Active,VIP,0-30 days
15271,2010-12-09 13:47:00,2011-12-02 14:11:00,15,2507.07,6,358,False,Active,VIP,0-30 days
15272,2011-09-14 16:36:00,2011-10-13 12:59:00,2,721.94,56,28,False,At Risk,High Value,31-60 days
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,2,716.57,3,14,False,Active,High Value,0-30 days
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,37,0,False,At Risk,Medium Value,31-60 days
15276,2011-10-04 16:39:00,2011-10-04 16:39:00,1,135.31,65,0,False,At Risk,Low Value,61-90 days
15277,2011-10-24 10:08:00,2011-10-24 10:08:00,1,255.89999999999998,46,0,False,At Risk,Low Value,31-60 days
15279,2010-12-20 10:48:00,2010-12-20 10:48:00,1,290.51,354,0,True,Churned,Low Value,181-365 days
15280,2011-06-20 17:14:00,2011-06-20 17:14:00,1,113.12,171,0,False,Hibernating,Low Value,121-180 days
15281,2011-01-10 15:51:00,2011-10-12 09:10:00,9,2332.15,58,274,False,At Risk,VIP,31-60 days
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.55,49,0,False,At Risk,Low Value,31-60 days
15287,2011-09-30 12:30:00,2011-11-17 15:34:00,2,486.69,21,48,False,Active,Medium Value,0-30 days
15288,2010-12-09 13:59:00,2011-10-27 16:58:00,5,2306.52,42,322,False,At Risk,VIP,31-60 days
15289,2011-04-04 12:44:00,2011-11-10 13:49:00,3,939.78,28,220,False,Active,High Value,0-30 days
15290,2010-12-15 16:03:00,2011-12-05 11:39:00,18,7943.22,4,354,False,Active,VIP,0-30 days
15291,2010-12-01 09:32:00,2011-11-14 11:02:00,15,4668.3,25,348,False,Active,VIP,0-30 days
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,180.94,200,0,True,Churned,Low Value,181-365 days
15296,2011-01-17 11:57:00,2011-10-20 11:47:00,6,3672.86,50,275,False,At Risk,VIP,31-60 days
15297,2011-10-07 09:42:00,2011-11-29 16:32:00,3,641.94,9,53,False,Active,Medium Value,0-30 days
15298,2010-12-08 13:55:00,2011-12-07 17:17:00,12,4799.9,1,364,False,Active,VIP,0-30 days
15299,2010-12-02 16:48:00,2011-10-03 14:19:00,7,4507.01,66,304,False,At Risk,VIP,61-90 days
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,63,0,False,At Risk,Medium Value,61-90 days
15301,2010-12-06 12:21:00,2011-10-20 09:57:00,12,5070.35,50,317,False,At Risk,VIP,31-60 days
15303,2011-02-22 13:59:00,2011-02-22 13:59:00,1,574.02,289,0,True,Churned,Medium Value,181-365 days
15304,2010-12-06 11:42:00,2011-10-10 10:23:00,8,694.4000000000001,60,307,False,At Risk,High Value,31-60 days
15306,2011-07-14 15:22:00,2011-10-06 12:56:00,3,1174.35,63,83,False,At Risk,High Value,61-90 days
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,95,0,False,Hibernating,Low Value,91-120 days
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,273,0,True,Churned,Medium Value,181-365 days
15311,2010-12-01 09:41:00,2011-12-09 12:00:00,91,60767.9,0,373,False,Active,VIP,
15312,2010-12-20 12:51:00,2011-09-25 13:10:00,4,924.85,74,279,False,At Risk,High Value,61-90 days
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,109,0,False,Hibernating,Low Value,91-120 days
15314,2011-05-24 14:39:00,2011-05-24 14:39:00,1,327.97,198,0,True,Churned,Medium Value,181-365 days
15315,2011-08-15 15:17:00,2011-10-06 12:51:00,2,570.5,63,51,False,At Risk,Medium Value,61-90 days
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,326,0,True,Churned,Low Value,181-365 days
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,312.62,3,0,False,Active,Medium Value,0-30 days
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,283,0,True,Churned,Low Value,181-365 days
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,267.13,43,0,False,At Risk,Low Value,31-60 days
15321,2011-02-21 11:10:00,2011-09-30 09:40:00,3,2748.31,70,220,False,At Risk,VIP,61-90 days
15322,2011-09-15 09:34:00,2011-09-15 09:34:00,1,679.68,85,0,False,At Risk,High Value,61-90 days
15325,2011-08-28 11:55:00,2011-08-28 11:55:00,1,162.29,103,0,False,Hibernating,Low Value,91-120 days
15326,2011-01-10 11:38:00,2011-01-10 11:38:00,1,311.71,333,0,True,Churned,Medium Value,181-365 days
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,208.75,52,0,False,At Risk,Low Value,31-60 days
15329,2011-06-21 10:37:00,2011-10-31 15:36:00,3,1049.7,38,132,False,At Risk,High Value,31-60 days
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,2,714.96,31,28,False,At Risk,High Value,31-60 days
15332,2010-12-05 12:00:00,2010-12-08 14:43:00,4,1661.06,365,3,True,Churned,High Value,181-365 days
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,207,0,True,Churned,High Value,181-365 days
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,3,351.67,156,16,False,Hibernating,Medium Value,121-180 days
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,173.97,53,0,False,At Risk,Low Value,31-60 days
15339,2011-01-25 13:15:00,2011-10-04 12:51:00,2,574.07,65,251,False,At Risk,Medium Value,61-90 days
15341,2011-09-20 09:40:00,2011-09-20 09:40:00,1,2020.52,80,0,False,At Risk,VIP,61-90 days
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,129,0,False,Hibernating,Medium Value,121-180 days
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,364.5,86,0,False,At Risk,Medium Value,61-90 days
15344,2011-09-26 14:48:00,2011-12-09 10:45:00,3,563.94,0,73,False,Active,Medium Value,
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,393.54,45,0,False,At Risk,Medium Value,31-60 days
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,1,252.42000000000002,332,0,True,Churned,Low Value,181-365 days
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,1,201.60000000000002,365,0,True,Churned,Low Value,181-365 days
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,71,0,False,At Risk,Low Value,61-90 days
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,473.81,157,29,False,Hibernating,Medium Value,121-180 days
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,1,115.65,372,0,True,Churned,Low Value,365+ days
15351,2010-12-05 11:49:00,2011-11-27 12:52:00,7,1960.1100000000001,11,357,False,Active,VIP,0-30 days
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,2,777.02,254,113,True,Churned,High Value,181-365 days
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,2,277.05,28,23,False,Active,Low Value,0-30 days
15356,2010-12-06 14:05:00,2011-11-08 13:11:00,10,2766.5,30,336,False,Active,VIP,0-30 days
15358,2010-12-09 10:04:00,2011-12-05 09:04:00,22,8347.2,4,360,False,Active,VIP,0-30 days
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,39,0,False,At Risk,Medium Value,31-60 days
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,1,418.92,361,0,True,Churned,Medium Value,181-365 days
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,1,326.0,372,0,True,Churned,Medium Value,365+ days
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,913.19,95,158,False,Hibernating,High Value,91-120 days
15365,2011-01-28 13:08:00,2011-11-14 08:29:00,7,2314.32,25,289,False,Active,VIP,0-30 days
15366,2010-12-16 15:59:00,2011-09-25 15:01:00,2,602.51,74,282,False,At Risk,Medium Value,61-90 days
15367,2011-03-09 13:53:00,2011-10-13 14:13:00,4,1877.59,56,218,False,At Risk,VIP,31-60 days
15368,2011-11-18 14:42:00,2011-11-18 14:42:00,1,446.94000000000005,20,0,False,Active,Medium Value,0-30 days
15370,2011-01-11 11:32:00,2011-10-30 10:58:00,7,2386.05,40,291,False,At Risk,VIP,31-60 days
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2007.3999999999999,136,0,False,Hibernating,VIP,121-180 days
15373,2010-12-03 14:40:00,2011-12-01 15:05:00,12,2415.91,7,363,False,Active,VIP,0-30 days
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,1,168.0,128,0,False,Hibernating,Low Value,121-180 days
15376,2011-05-01 13:45:00,2011-10-30 15:04:00,3,1233.3600000000001,39,182,False,At Risk,High Value,31-60 days
15379,2010-12-16 13:02:00,2011-06-23 13:13:00,7,3703.29,168,189,False,Hibernating,VIP,121-180 days
15380,2010-12-09 15:01:00,2011-12-01 12:13:00,5,1690.2600000000002,8,356,False,Active,VIP,0-30 days
15381,2011-03-16 13:44:00,2011-05-10 11:55:00,2,596.85,213,54,True,Churned,Medium Value,181-365 days
15382,2011-02-17 12:01:00,2011-11-25 10:58:00,6,5955.71,14,280,False,Active,VIP,0-30 days
15384,2010-12-15 11:34:00,2011-06-23 10:57:00,2,642.41,169,189,False,Hibernating,Medium Value,121-180 days
15385,2011-10-30 15:11:00,2011-10-30 15:11:00,1,316.88,39,0,False,At Risk,Medium Value,31-60 days
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,185,0,True,Churned,Medium Value,181-365 days
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,269,0,True,Churned,Low Value,181-365 days
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,171,0,False,Hibernating,Medium Value,121-180 days
15392,2010-12-14 15:50:00,2011-12-05 11:01:00,4,1535.53,4,355,False,Active,High Value,0-30 days
15393,2011-03-03 16:58:00,2011-11-23 16:48:00,2,231.86,15,264,False,Active,Low Value,0-30 days
15394,2010-12-16 12:46:00,2011-11-30 11:49:00,4,2183.54,9,348,False,Active,VIP,0-30 days
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,325,0,True,Churned,Low Value,181-365 days
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,1,288.18,112,0,False,Hibernating,Low Value,91-120 days
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,289,0,True,Churned,Low Value,181-365 days
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,2,1345.53,15,62,False,Active,High Value,0-30 days
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,3,815.77,0,77,False,Active,High Value,
15400,2011-03-06 11:27:00,2011-09-08 13:57:00,5,716.2,91,186,False,Hibernating,High Value,91-120 days
15402,2011-05-27 13:32:00,2011-07-14 12:17:00,2,626.77,148,47,False,Hibernating,Medium Value,121-180 days
15405,2011-06-03 14:44:00,2011-06-03 14:44:00,1,349.1,188,0,True,Churned,Medium Value,181-365 days
15406,2011-02-11 16:19:00,2011-11-08 13:22:00,2,510.71000000000004,30,269,False,Active,Medium Value,0-30 days
15407,2011-02-07 13:18:00,2011-11-06 11:55:00,4,1056.44,33,271,False,At Risk,High Value,31-60 days
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,263,0,True,Churned,Low Value,181-365 days
15410,2011-03-23 10:15:00,2011-09-16 14:47:00,8,3450.84,83,177,False,At Risk,VIP,61-90 days
15411,2011-06-10 12:30:00,2011-11-13 15:19:00,4,1358.88,25,156,False,Active,High Value,0-30 days
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,170,0,False,Hibernating,Low Value,121-180 days
15414,2011-04-11 13:45:00,2011-11-30 09:50:00,3,774.9000000000001,9,232,False,Active,High Value,0-30 days
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,572.8100000000001,312,0,True,Churned,Medium Value,181-365 days
15416,2011-03-02 08:41:00,2011-10-06 09:38:00,4,3984.32,64,218,False,At Risk,VIP,61-90 days
15417,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,84,0,False,At Risk,Medium Value,61-90 days
15419,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,24,0,False,Active,Low Value,0-30 days
15421,2011-02-02 14:36:00,2011-10-12 09:20:00,4,950.36,58,251,False,At Risk,High Value,31-60 days
15422,2011-01-20 14:17:00,2011-01-20 16:17:00,2,97.7,322,0,True,Churned,Low Value,181-365 days
15423,2011-11-01 14:01:00,2011-11-01 14:01:00,1,43.5,37,0,False,At Risk,Low Value,31-60 days
15424,2011-03-30 13:00:00,2011-03-30 13:02:00,2,383.34,253,0,True,Churned,Medium Value,181-365 days
15426,2010-12-05 13:55:00,2011-11-20 15:36:00,5,1447.39,18,350,False,Active,High Value,0-30 days
15427,2011-10-23 14:47:00,2011-11-06 14:29:00,3,1483.14,32,13,False,At Risk,High Value,31-60 days
15428,2011-11-24 16:54:00,2011-11-24 16:54:00,1,93.78,14,0,False,Active,Low Value,0-30 days
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2,397.35,26,48,False,Active,Medium Value,0-30 days
15432,2011-11-16 16:30:00,2011-11-16 16:30:00,1,171.19,22,0,False,Active,Low Value,0-30 days
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,533.3,213,53,True,Churned,Medium Value,181-365 days
15434,2011-05-23 14:18:00,2011-12-01 13:33:00,5,1041.48,7,191,False,Active,High Value,0-30 days
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,21,0,False,Active,Low Value,0-30 days
15436,2011-04-19 16:52:00,2011-11-27 16:05:00,3,1122.53,11,221,False,Active,High Value,0-30 days
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,261,0,True,Churned,Low Value,181-365 days
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,130,0,False,Hibernating,Low Value,121-180 days
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,383.68,54,154,False,At Risk,Medium Value,31-60 days
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,248,0,True,Churned,Medium Value,181-365 days
15443,2011-01-23 13:25:00,2011-12-08 10:40:00,7,3236.91,1,318,False,Active,VIP,0-30 days
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2,1418.26,8,31,False,Active,High Value,0-30 days
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,263,0,True,Churned,Low Value,181-365 days
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17,330,0,True,Churned,Low Value,181-365 days
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,312,0,True,Churned,Medium Value,181-365 days
15449,2011-03-23 10:43:00,2011-11-13 15:02:00,3,974.52,25,235,False,Active,High Value,0-30 days
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,429.84,29,0,False,Active,Medium Value,0-30 days
15452,2011-03-20 15:21:00,2011-11-10 12:13:00,3,538.73,29,234,False,Active,Medium Value,0-30 days
15453,2011-06-05 12:37:00,2011-12-08 10:59:00,7,1388.37,1,185,False,Active,High Value,0-30 days
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,361,0,True,Churned,Low Value,181-365 days
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,447.22,282,75,True,Churned,Medium Value,181-365 days
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,261,0,True,Churned,Low Value,181-365 days
15458,2011-11-14 13:08:00,2011-11-14 13:08:00,1,161.64,24,0,False,Active,Low Value,0-30 days
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,216.76,353,0,True,Churned,Low Value,181-365 days
15462,2011-06-05 15:36:00,2011-09-06 13:11:00,3,234.6,93,92,False,Hibernating,Low Value,91-120 days
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,126.14,28,0,False,Active,Low Value,0-30 days
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1048.85,337,0,True,Churned,High Value,181-365 days
15465,2010-12-05 10:12:00,2011-11-20 10:11:00,18,7354.62,19,349,False,Active,VIP,0-30 days
15466,2011-09-15 14:08:00,2011-09-15 14:08:00,1,334.53,84,0,False,At Risk,Medium Value,61-90 days
15467,2011-07-10 14:42:00,2011-11-30 14:17:00,3,524.88,8,142,False,Active,Medium Value,0-30 days
15468,2011-10-19 13:38:00,2011-10-19 13:49:00,2,467.51,50,0,False,At Risk,Medium Value,31-60 days
15469,2011-08-11 16:54:00,2011-10-20 16:21:00,2,538.55,49,69,False,At Risk,Medium Value,31-60 days
15471,2011-12-07 14:12:00,2011-12-07 14:12:00,1,469.48,1,0,False,Active,Medium Value,0-30 days
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,112,0,False,Hibernating,Medium Value,91-120 days
15473,2011-10-10 11:12:00,2011-11-25 15:15:00,7,1771.2,13,46,False,Active,VIP,0-30 days
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,454.10999999999996,76,0,False,At Risk,Medium Value,61-90 days
15478,2011-10-14 11:09:00,2011-10-30 14:19:00,2,1441.42,39,16,False,At Risk,High Value,31-60 days
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,115,0,False,Hibernating,High Value,91-120 days
15482,2010-12-16 10:08:00,2011-11-24 10:46:00,12,11054.96,15,343,False,Active,VIP,0-30 days
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,233.81,160,105,False,Hibernating,Low Value,121-180 days
15484,2011-09-22 13:31:00,2011-12-08 15:03:00,4,3594.31,0,77,False,Active,VIP,
15485,2010-12-01 13:23:00,2011-11-09 14:31:00,3,2575.0,29,343,False,Active,VIP,0-30 days
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,91.32000000000001,92,0,False,Hibernating,Low Value,91-120 days
15489,2011-05-12 12:54:00,2011-11-17 08:53:00,3,1134.28,22,188,False,Active,High Value,0-30 days
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,3100.09,94,140,False,Hibernating,VIP,91-120 days
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2,659.4599999999999,27,46,False,Active,Medium Value,0-30 days
15493,2011-03-14 11:44:00,2011-11-07 12:04:00,5,2001.8,32,238,False,At Risk,VIP,31-60 days
15494,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1299.23,20,99,False,Active,High Value,0-30 days
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,2,1262.2,17,302,False,Active,High Value,0-30 days
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,27,13316.4,2,364,False,Active,VIP,0-30 days
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,1131.56,7,73,False,Active,High Value,0-30 days
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,12,10384.93,15,353,False,Active,VIP,0-30 days
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,147.09,362,0,True,Churned,Low Value,181-365 days
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,52.83,80,0,False,At Risk,Low Value,61-90 days
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,3610.96,52,102,False,At Risk,VIP,31-60 days
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,3,979.26,22,116,False,Active,High Value,0-30 days
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,492.36,171,0,False,Hibernating,Medium Value,121-180 days
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,188,46,True,Churned,High Value,181-365 days
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,330,0,True,Churned,Low Value,181-365 days
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,909.23,11,73,False,Active,High Value,0-30 days
